id,bitrate,currentConfiguration,energy,energyDelta,iteration,latency,performance,powerConsumption,quality,runningTime,systemEnergy,time,windowSize
196,9037.353801,-1,27836541.5,183176.035,699.5,0.057390815,17.42439094,3191730.844,56538.03636,40.07614479,2096135651,1571251604,40
197,9037.657262,-1,27927718.9,184228.9486,699.5,0.057235496,17.47167526,3218788.362,56505.66603,39.94635241,2152542935,1571251685,40
198,8956.836207,-1,30002180.96,183466.2407,699.5,0.061618015,16.22901997,2977477.284,56375.00767,42.94873277,2211143978,1571251769,40
199,8957.245635,-1,29918517.33,184080.7536,699.5,0.06131719,16.30864025,3002106.787,56469.29701,42.83321711,2271829901,1571251856,40
200,8956.120876,-1,29683982.9,182878.2764,699.5,0.060996207,16.39446199,2998190.952,56534.71601,42.58757536,2332096594,1571251943,40
201,8956.428489,-1,29345775.91,183098.5907,699.5,0.060812501,16.44398734,3010870.907,56354.00015,42.44419418,2392029892,1571252029,40
202,8957.245635,-1,29901324.4,183667.0229,699.5,0.060961657,16.40375366,3012828.599,56430.29499,42.54534765,2452017099,1571252115,40
203,8956.120876,-1,29597877.21,182858.7629,699.5,0.060926752,16.41315125,3001288.532,56400.63045,42.49663089,2512063498,1571252201,40
204,8956.428632,-1,29571553.05,183111.5871,699.5,0.060755,16.45955053,3013934.421,56424.92229,42.44488522,2572071797,1571252287,40
205,8957.245779,-1,29419640.49,183153.8771,699.5,0.060987682,16.39675378,3003129.028,56521.04376,42.62702076,2632028442,1571252373,40
206,8956.12102,-1,29717492.84,183708.5686,699.5,0.061072595,16.37395633,3008036.08,56563.1347,42.6209768,2692110028,1571252459,40
207,8926.013775,-1,33338107.17,182774.725,699.5,0.068616888,14.57367182,2663698.86,56435.0567,47.84596816,2755856427,1571252551,40
208,8925.252797,-1,33401656.33,182556.6607,699.5,0.068745872,14.54632797,2655529.06,56357.90717,48.0147862,2823324781,1571252648,40
209,8926.019876,-1,33241292.32,183228.6964,699.5,0.068865188,14.52112502,2660686.809,56306.68151,48.06767243,2890861549,1571252745,40
210,8881.233199,-1,31309360.37,174264.035,699.5,0.068291708,14.6430661,2551759.783,56010.38911,47.77707852,32068402.33,1571254524,40
211,8925.252797,-1,32191991.48,175849.7114,699.5,0.068611768,14.57475918,2562967.196,56411.72361,47.95705918,96460340.48,1571254621,40
212,8926.019876,-1,32425112.61,176502.7986,699.5,0.068894587,14.51492839,2561925.481,56428.70469,48.13954275,161554432.4,1571254718,40
213,8925.86346,-1,32480375.45,177839.2564,699.5,0.068487807,14.60113911,2596655.723,56469.33688,47.80088401,226790233.4,1571254815,40
214,8925.25294,-1,32357061.67,177251.5543,699.5,0.06876054,14.54322494,2577809.225,56297.66827,47.9883455,292142998.5,1571254912,40
215,8926.020019,-1,32541611.17,178675.6029,699.5,0.068731054,14.54946401,2599634.253,56320.0105,48.0064242,357842793.9,1571255009,40
216,8830.024316,-1,39083940.28,177173.3221,699.5,0.082987517,12.05000507,2134939.43,56234.77615,57.95010297,430203314.9,1571255116,40
217,8828.348477,-1,39057290.23,177126.1771,699.5,0.082989439,12.04972602,2134321.906,56244.93251,57.95477167,509109201.8,1571255233,40
218,8827.884766,-1,39216617.8,177757.3364,699.5,0.083150605,12.02637064,2137775.611,56207.36013,58.11055743,588252308.7,1571255350,40
219,8829.533609,-1,39308705.61,178726.4443,699.5,0.082873654,12.06656096,2156613.534,56369.6441,57.95783431,667507093.8,1571255468,40
220,8828.348477,-1,39620906.56,178133.4421,699.5,0.083378489,11.99350113,2136443.639,56248.41798,58.21824941,746871030.6,1571255585,40
221,8827.884766,-1,39291751.57,179260.0114,699.5,0.082854577,12.0693392,2163549.883,56269.49913,57.83967248,826463302.2,1571255702,40
222,8829.533752,-1,38883087.22,178348.7757,699.5,0.082751491,12.08437445,2155233.388,56344.61938,57.77737932,905818148.9,1571255819,40
223,8828.348621,-1,39341735.25,179184.115,699.5,0.083026332,12.04437171,2158160.085,56212.76693,58.02044937,985283798.9,1571255936,40
224,8827.884909,-1,39687310.66,178859.0229,699.5,0.083081541,12.036368,2152813.019,56199.56571,58.05040777,1064898995,1571256053,40
225,9182.711903,-1,32351440.08,377225.82,699.5,0.032416132,30.84883817,11636978.28,56415.40459,22.64258965,1137397979,1571256135,40
226,9183.908536,-1,33283661.44,385470.3171,699.5,0.03224779,31.00987719,11953387.19,56548.13807,22.51160626,1203904349,1571256180,40
227,9183.489589,-1,32776898.51,388135.7907,699.5,0.032262737,30.99551033,12030466.91,56363.67303,22.50164388,1270869430,1571256226,40
228,9184.489927,-1,33075167.74,389303.74,699.5,0.032254531,31.00339604,12069738.03,56467.89636,22.49814864,1338259629,1571256272,40
229,9183.908536,-1,33141344.03,388561.7471,699.5,0.032336308,30.92498953,12016267.96,56506.24669,22.56355463,1405999877,1571256318,40
230,9183.489589,-1,33156217.71,387508.2293,699.5,0.03230691,30.95313006,11994592.62,56470.89954,22.56782303,1473625062,1571256363,40
231,9184.49007,-1,32958085.23,387904.2993,699.5,0.03230361,30.95629281,12008079.07,56461.21197,22.49575296,1541295793,1571256409,40
232,9183.90868,-1,33438286.99,388451.0793,699.5,0.032298716,30.96098313,12026827.31,56524.12728,22.5338929,1608925720,1571256455,40
233,9183.489733,-1,33546164.94,387427.035,699.5,0.032336587,30.92472308,11981073.77,56533.23616,22.60216938,1676656518,1571256501,40
234,9037.823211,-1,36101469.86,388068.6293,699.5,0.034983432,28.58496019,11092926.32,56559.74272,24.41206886,1746808353,1571256548,40
235,9037.353657,-1,35974259.39,386091.5236,699.5,0.035150243,28.44930528,10984035.62,56335.78278,24.58271024,1819767300,1571256598,40
236,9037.657119,-1,36698059.22,386092.3793,699.5,0.035813119,27.92272822,10780752.57,56418.18096,25.01123746,1893728377,1571256648,40
237,9037.094066,-1,36082258.22,386759.7457,699.5,0.034927715,28.63055852,11073147.53,56324.87413,24.39657762,1967435870,1571256698,40
238,9037.353657,-1,36199796.08,386687.1236,699.5,0.03508774,28.49998326,11020576.55,56507.17316,24.48962054,2040430049,1571256748,40
239,9037.657119,-1,35769196.46,385994.1914,699.5,0.034930448,28.62831847,11050364.64,56465.18361,24.43546213,2113600076,1571256797,40
240,9037.094208,-1,35091723.12,387376.4586,699.5,0.034960503,28.60370753,11080402.93,56576.45685,24.42770425,2186578378,1571256847,40
241,9037.353801,-1,36443220.04,388678.8229,699.5,0.035068111,28.51593568,11083540.31,56510.28536,24.47720403,2259697619,1571256896,40
242,9037.657262,-1,36313668.03,387568.9743,699.5,0.03503382,28.54384705,11062709.52,56430.61665,24.46716439,2333010640,1571256946,40
243,8956.836207,-1,38344412.45,386973.7436,699.5,0.037135177,26.92864529,10420678.68,56360.88282,25.9437369,2408402188,1571256997,40
244,8957.245635,-1,38620607.03,390769.6043,699.5,0.037230882,26.85942293,10495846.07,56450.17004,26.02366162,2486234260,1571257050,40
245,8956.120876,-1,38886064.68,388704.5479,699.5,0.03735201,26.77232107,10406522.96,56454.89465,26.10928484,2564333640,1571257102,40
246,8956.428489,-1,37850830.24,387982.3764,699.5,0.037158196,26.91196313,10441367.41,56539.68372,25.95855564,2642201774,1571257155,40
247,8912.463485,-1,37892673.69,383468.5486,699.5,0.037350341,26.77351709,10266801.74,56249.80736,26.10111199,38536232.17,1571257319,40
248,8956.120876,-1,38497997.97,386875.8729,699.5,0.03734138,26.77994241,10360513.6,56391.11189,26.03537493,116028624.9,1571257371,40
249,8956.428632,-1,38623528.77,387663.7543,699.5,0.037222817,26.86524252,10414680.78,56477.0302,25.98523785,193586594.8,1571257424,40
250,8957.245779,-1,38394301.35,384762.5207,699.5,0.037414236,26.72779415,10283853.45,56463.33379,26.1009405,271119514.4,1571257477,40
251,8956.12102,-1,38620374.95,386000.8293,699.5,0.037341931,26.77954732,10336927.47,56563.32954,26.05458069,348859042.9,1571257530,40
252,8926.013775,-1,42957148.76,386723.8407,699.5,0.041674497,23.9954904,9279628.209,56313.69657,29.16539011,431074928.1,1571257586,40
253,8925.252797,-1,43223098.69,388019.0143,699.5,0.041736883,23.95962318,9296789.371,56473.24555,29.11479522,517858329,1571257645,40
254,8926.019876,-1,43015379.69,385885.1843,699.5,0.041776454,23.93692882,9236906.187,56423.61801,29.1785252,604785984.5,1571257704,40
255,8925.863317,-1,42880739.84,386520.2429,699.5,0.041741409,23.95702543,9259875.287,56443.95767,29.1166277,691611064.9,1571257763,40
256,8925.252797,-1,43204774.89,388228.135,699.5,0.04173144,23.96274867,9303013.224,56332.9254,29.14159942,778609852.1,1571257822,40
257,8926.019876,-1,43118829.26,386290.1643,699.5,0.041894193,23.86965637,9220613.482,56369.41629,29.22808877,865638508.7,1571257881,40
258,8925.86346,-1,42561665.68,387567.9771,699.5,0.041566242,24.05798457,9324104.414,56408.84825,28.98448507,952563167.7,1571257940,40
259,8925.25294,-1,42874113.34,386978.3821,699.5,0.041844842,23.89780775,9247934.982,56426.65732,29.22772103,1039619518,1571257999,40
260,8926.020019,-1,43162159.55,387972.1429,699.5,0.04171691,23.97109484,9300117.031,56454.7316,29.1432221,1126784025,1571258058,40
261,8830.024316,-1,51211475.06,385380.1857,699.5,0.050139515,19.94434919,7686156.995,56253.31945,34.9917837,1222259053,1571258122,40
262,8828.348477,-1,51380501.22,384769.58,699.5,0.050412047,19.83652833,7632492.674,56191.45454,35.18049442,1326451376,1571258193,40
263,8827.884766,-1,51969644.19,386847.0421,699.5,0.050406455,19.83872887,7674553.581,56329.01067,35.16433272,1430788690,1571258265,40
264,8829.533609,-1,51391506.14,383268.39,699.5,0.050487443,19.8069051,7591360.63,56297.1184,35.27211865,1535278217,1571258336,40
265,8828.348477,-1,51406477.06,383614.0593,699.5,0.050432839,19.82835025,7606433.927,56372.90819,35.1671742,1639083491,1571258407,40
266,8827.884766,-1,51567105.05,383984.7443,699.5,0.050369509,19.85328064,7623356.888,56335.29591,35.16743589,1743019481,1571258478,40
267,8829.533752,-1,51059593.59,382498.3907,699.5,0.050352947,19.85981084,7596345.687,56204.06982,35.14978943,1846888740,1571258549,40
268,8828.348621,-1,51171958.92,384023.54,699.5,0.050528286,19.79089507,7600169.586,56335.85885,35.21194192,1950502687,1571258620,40
269,8827.884909,-1,51945221.51,385075.8457,699.5,0.050491524,19.80530419,7626544.259,56256.76596,35.27542169,2054479945,1571258692,40
